row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes
602,Hwa535,Hwatzit,2-01-0,tiz57.71,"Hwatzit:2-01-0--Cmp Program-1",1.10,Internal,released,submitted,53UUU,2010-6-14,pending,review_step," "
603,Hwa535,Hwatzit,2-01-0,tiz57.72,"Hwatzit:2-01-0--Cmp Program-2",1.10,Other,released,pending,80PPC,2012-3-1,approved,inspection_step,"Public Domain. No Support"
604,Hwa535,Hwatzit,2-01-0,tiz57.73,"Hwatzit:2-01-0--Cmp Program-3",1.10,Commercial,released,in_review,97KLO,2028-3-28,submitted,inspection_step," "
605,Hwa535,Hwatzit,2-01-0,tiz57.74,"Hwatzit:2-01-0--Cmp Program-4",1.10,"Open Source",released,approved,50ZZR,2022-10-28,approved,review_step," "
606,Hwa535,Hwatzit,2-01-0,tiz57.75,"Hwatzit:2-01-0--Cmp Program-5",1.10,Other,released,submitted,22LLW,2012-10-3,pending,approval_step," "
607,Hwa535,Hwatzit,2-01-0,tiz57.76,"Hwatzit:2-01-0--Cmp Program-6",1.10,Internal,released,released,25AIJ,2026-6-28,submitted,approval_step," "
608,Hwa535,Hwatzit,2-01-0,tiz57.77,"Hwatzit:2-01-0--Cmp Program-7",1.10,Internal,released,in_review,44VHG,2019-4-12,approved,review_step," "
609,Hwa535,Hwatzit,2-01-0,tiz57.78,"Hwatzit:2-01-0--Cmp Program-8",1.10,Other,released,approved,24HYG,2019-3-9,approved,inspection_step,"Open Source. No commercial support"
610,Hwa535,Hwatzit,2-01-0,tiz57.79,"Hwatzit:2-01-0--Cmp Program-9",1.10,Other,released,approved,50VIP,2029-11-2,submitted,inspection_step," "
611,Hwa535,Hwatzit,2-01-0,tiz57.710,"Hwatzit:2-01-0--Cmp Program-10",1.10,Other,released,in_review,96IAH,2004-11-11,submitted,approval_step," "
612,Hwa535,Hwatzit,2-01-0,tiz57.711,"Hwatzit:2-01-0--Cmp Program-11",1.10,"Open Source",released,in_review,99CMO,2030-5-28,approved,inspection_step,"Public Domain. No Support"
613,Hwa535,Hwatzit,2-01-0,tiz57.712,"Hwatzit:2-01-0--Cmp Program-12",1.10,"Open Source",released,in_review,79CCF,2005-11-31,approved,review_step," "
614,Hwa535,Hwatzit,2-01-0,tiz57.713,"Hwatzit:2-01-0--Cmp Program-13",1.10,Commercial,released,pending,80YVJ,2022-10-3,approved,inspection_step," "
615,Hwa535,Hwatzit,2-01-0,tiz57.714,"Hwatzit:2-01-0--Cmp Program-14",1.10,Commercial,released,in_review,74AEZ,2022-7-17,pending,approval_step," "
616,Hwa535,Hwatzit,2-01-0,tiz57.715,"Hwatzit:2-01-0--Cmp Program-15",1.10,Internal,released,submitted,59XRN,2019-8-26,submitted,review_step," "
617,Hwa535,Hwatzit,2-01-0,tiz57.716,"Hwatzit:2-01-0--Cmp Program-16",1.10,Other,released,submitted,24AJK,2020-2-18,pending,approval_step," "
618,Hwa535,Hwatzit,2-01-0,tiz57.717,"Hwatzit:2-01-0--Cmp Program-17",1.10,Internal,released,in_review,26JUG,2002-2-17,submitted,approval_step," "
619,Hwa535,Hwatzit,2-01-0,tiz57.718,"Hwatzit:2-01-0--Cmp Program-18",1.10,Commercial,released,pending,26JVP,2023-7-17,submitted,inspection_step," "
620,Hwa535,Hwatzit,2-01-0,tiz57.719,"Hwatzit:2-01-0--Cmp Program-19",1.10,Internal,released,in_review,25HDX,2029-12-7,approved,approval_step," "
621,Hoo972,Hoodad,Ver:0,dad24.20,"Hoodad:Ver:0--Cmp Program-0",A0,Other,cancelled,in_review,12CMH,2027-9-9,approved,inspection_step," "
622,Hoo972,Hoodad,Ver:0,dad24.21,"Hoodad:Ver:0--Cmp Program-1",A0,"Open Source",cancelled,submitted,32VCD,2017-2-23,approved,review_step," "
623,Hoo972,Hoodad,Ver:0,dad24.22,"Hoodad:Ver:0--Cmp Program-2",A0,Other,cancelled,submitted,52GKA,2008-4-31,submitted,approval_step," "
624,Hoo972,Hoodad,Ver:0,dad24.23,"Hoodad:Ver:0--Cmp Program-3",A0,"Open Source",cancelled,released,96AZV,2018-2-23,submitted,approval_step," "
625,Hoo972,Hoodad,Ver:0,dad24.24,"Hoodad:Ver:0--Cmp Program-4",A0,Commercial,cancelled,released,83DMW,2012-2-25,pending,review_step," "
626,Hoo972,Hoodad,Ver:0,dad24.25,"Hoodad:Ver:0--Cmp Program-5",A0,Other,cancelled,in_review,37TNI,2019-5-14,approved,inspection_step," "
627,Hoo972,Hoodad,Ver:0,dad24.26,"Hoodad:Ver:0--Cmp Program-6",A0,Commercial,cancelled,in_review,18PFV,2026-3-12,pending,inspection_step," "
628,Hoo972,Hoodad,Ver:0,dad24.27,"Hoodad:Ver:0--Cmp Program-7",A0,"Open Source",cancelled,pending,11NLX,2006-4-25,pending,inspection_step," "
629,Hoo972,Hoodad,Ver:0,dad24.28,"Hoodad:Ver:0--Cmp Program-8",A0,Internal,cancelled,released,21APD,2005-3-19,approved,approval_step," "
630,Hoo972,Hoodad,Ver:0,dad24.29,"Hoodad:Ver:0--Cmp Program-9",A0,Commercial,cancelled,pending,36NCG,2030-1-19,approved,approval_step," "
631,Hoo972,Hoodad,Ver:0,dad24.210,"Hoodad:Ver:0--Cmp Program-10",A0,"Open Source",cancelled,released,55HXZ,2021-6-8,submitted,inspection_step," "
632,Hoo972,Hoodad,Ver:0,dad24.211,"Hoodad:Ver:0--Cmp Program-11",A0,Internal,cancelled,submitted,44REQ,2003-10-4,approved,approval_step," "
633,Hoo972,Hoodad,Ver:0,dad24.212,"Hoodad:Ver:0--Cmp Program-12",A0,"Open Source",cancelled,released,11NQT,2019-8-9,approved,inspection_step," "
634,Hoo972,Hoodad,Ver:0,dad24.213,"Hoodad:Ver:0--Cmp Program-13",A0,Commercial,cancelled,pending,14UPO,2010-6-27,submitted,review_step," "
635,Hoo972,Hoodad,Ver:0,dad24.214,"Hoodad:Ver:0--Cmp Program-14",A0,"Open Source",cancelled,submitted,20ZNO,2007-1-30,approved,review_step," "
636,Hoo972,Hoodad,Ver:0,dad24.215,"Hoodad:Ver:0--Cmp Program-15",A0,Commercial,cancelled,submitted,13QJF,2002-2-7,submitted,inspection_step," "
637,Hoo972,Hoodad,Ver:0,dad24.216,"Hoodad:Ver:0--Cmp Program-16",A0,"Open Source",cancelled,in_review,47WWU,2030-8-12,submitted,review_step," "
638,Hoo972,Hoodad,Ver:0,dad24.217,"Hoodad:Ver:0--Cmp Program-17",A0,Other,cancelled,released,97SRE,2025-10-22,submitted,inspection_step," "
639,Hoo972,Hoodad,Ver:0,dad24.218,"Hoodad:Ver:0--Cmp Program-18",A0,Commercial,cancelled,approved,52ETV,2023-10-30,pending,review_step," "
640,Hoo972,Hoodad,Ver:0,dad24.219,"Hoodad:Ver:0--Cmp Program-19",A0,Other,cancelled,pending,37DNY,2021-1-24,approved,inspection_step,"Public Domain. No Support"
641,Hoo168,Hoodad,Ver:1,dad24.20,"Hoodad:Ver:1--Cmp Program-0",A1,Internal,cancelled,submitted,47FTJ,2003-4-28,approved,approval_step,"Public Domain. No Support"
642,Hoo168,Hoodad,Ver:1,dad24.21,"Hoodad:Ver:1--Cmp Program-1",A1,"Open Source",cancelled,released,66NJD,2008-12-18,pending,review_step," "
643,Hoo168,Hoodad,Ver:1,dad24.22,"Hoodad:Ver:1--Cmp Program-2",A1,"Open Source",cancelled,approved,38OTM,2014-8-22,submitted,approval_step," "
644,Hoo168,Hoodad,Ver:1,dad24.23,"Hoodad:Ver:1--Cmp Program-3",A1,"Open Source",cancelled,submitted,62DEU,2016-6-25,pending,approval_step,"Public Domain. No Support"
645,Hoo168,Hoodad,Ver:1,dad24.24,"Hoodad:Ver:1--Cmp Program-4",A1,Commercial,cancelled,pending,67LEJ,2008-1-3,approved,inspection_step," "
646,Hoo168,Hoodad,Ver:1,dad24.25,"Hoodad:Ver:1--Cmp Program-5",A1,Other,cancelled,released,40BPF,2008-1-5,submitted,approval_step," "
647,Hoo168,Hoodad,Ver:1,dad24.26,"Hoodad:Ver:1--Cmp Program-6",A1,"Open Source",cancelled,in_review,19NUR,2026-9-10,submitted,approval_step,"Public Domain. No Support"
648,Hoo168,Hoodad,Ver:1,dad24.27,"Hoodad:Ver:1--Cmp Program-7",A1,Internal,cancelled,submitted,54XTH,2005-11-2,pending,approval_step,"Public Domain. No Support"
649,Hoo168,Hoodad,Ver:1,dad24.28,"Hoodad:Ver:1--Cmp Program-8",A1,Commercial,cancelled,submitted,67SYJ,2018-1-31,submitted,review_step," "
650,Hoo168,Hoodad,Ver:1,dad24.29,"Hoodad:Ver:1--Cmp Program-9",A1,"Open Source",cancelled,approved,88WEF,2013-1-7,approved,inspection_step,"Open Source. No commercial support"
651,Hoo168,Hoodad,Ver:1,dad24.210,"Hoodad:Ver:1--Cmp Program-10",A1,Other,cancelled,approved,83PKU,2002-4-11,approved,approval_step," "
652,Hoo168,Hoodad,Ver:1,dad24.211,"Hoodad:Ver:1--Cmp Program-11",A1,Other,cancelled,released,40XJT,2027-6-27,submitted,inspection_step," "
653,Hoo168,Hoodad,Ver:1,dad24.212,"Hoodad:Ver:1--Cmp Program-12",A1,Internal,cancelled,released,47OUO,2029-4-22,submitted,review_step," "
654,Hoo168,Hoodad,Ver:1,dad24.213,"Hoodad:Ver:1--Cmp Program-13",A1,"Open Source",cancelled,pending,75HJD,2001-11-26,submitted,approval_step," "
655,Hoo168,Hoodad,Ver:1,dad24.214,"Hoodad:Ver:1--Cmp Program-14",A1,Commercial,cancelled,pending,36BTE,2007-5-8,approved,approval_step,"Public Domain. No Support"
656,Hoo168,Hoodad,Ver:1,dad24.215,"Hoodad:Ver:1--Cmp Program-15",A1,Other,cancelled,submitted,71EDK,2009-7-28,pending,review_step," "
657,Hoo168,Hoodad,Ver:1,dad24.216,"Hoodad:Ver:1--Cmp Program-16",A1,"Open Source",cancelled,released,18XEQ,2004-2-25,approved,approval_step,"Open Source. No commercial support"
658,Hoo168,Hoodad,Ver:1,dad24.217,"Hoodad:Ver:1--Cmp Program-17",A1,Commercial,cancelled,in_review,32MVM,2024-3-8,pending,approval_step," "
659,Hoo168,Hoodad,Ver:1,dad24.218,"Hoodad:Ver:1--Cmp Program-18",A1,Internal,cancelled,submitted,52WOT,2013-7-25,approved,inspection_step," "
660,Hoo168,Hoodad,Ver:1,dad24.219,"Hoodad:Ver:1--Cmp Program-19",A1,Internal,cancelled,pending,27FRE,2015-1-15,approved,inspection_step," "
661,Hoo224,Hoodad,Ver:2,dad24.20,"Hoodad:Ver:2--Cmp Program-0",A2,"Open Source",cancelled,in_review,52SYF,2010-11-7,pending,approval_step," "
662,Hoo224,Hoodad,Ver:2,dad24.21,"Hoodad:Ver:2--Cmp Program-1",A2,Other,cancelled,submitted,55NLO,2029-5-29,pending,approval_step,"Public Domain. No Support"
663,Hoo224,Hoodad,Ver:2,dad24.22,"Hoodad:Ver:2--Cmp Program-2",A2,Other,cancelled,submitted,42VMW,2009-6-26,approved,inspection_step," "
664,Hoo224,Hoodad,Ver:2,dad24.23,"Hoodad:Ver:2--Cmp Program-3",A2,Commercial,cancelled,approved,71PVR,2024-11-7,submitted,approval_step," "
665,Hoo224,Hoodad,Ver:2,dad24.24,"Hoodad:Ver:2--Cmp Program-4",A2,Internal,cancelled,submitted,20VBD,2010-7-8,pending,approval_step,"Open Source. No commercial support"
666,Hoo224,Hoodad,Ver:2,dad24.25,"Hoodad:Ver:2--Cmp Program-5",A2,Commercial,cancelled,in_review,17CKW,2020-7-20,approved,approval_step," "
667,Hoo224,Hoodad,Ver:2,dad24.26,"Hoodad:Ver:2--Cmp Program-6",A2,Internal,cancelled,released,69DLS,2007-7-19,pending,inspection_step," "
668,Hoo224,Hoodad,Ver:2,dad24.27,"Hoodad:Ver:2--Cmp Program-7",A2,Commercial,cancelled,submitted,59YLF,2004-2-24,approved,review_step," "
669,Hoo224,Hoodad,Ver:2,dad24.28,"Hoodad:Ver:2--Cmp Program-8",A2,Internal,cancelled,pending,23NJS,2029-7-8,pending,approval_step,"Public Domain. No Support"
670,Hoo224,Hoodad,Ver:2,dad24.29,"Hoodad:Ver:2--Cmp Program-9",A2,Internal,cancelled,pending,26MMA,2020-10-27,pending,inspection_step," "
671,Hoo224,Hoodad,Ver:2,dad24.210,"Hoodad:Ver:2--Cmp Program-10",A2,Other,cancelled,in_review,59JRT,2001-10-17,approved,inspection_step," "
672,Hoo224,Hoodad,Ver:2,dad24.211,"Hoodad:Ver:2--Cmp Program-11",A2,Commercial,cancelled,approved,27XSN,2027-7-17,approved,inspection_step," "
673,Hoo224,Hoodad,Ver:2,dad24.212,"Hoodad:Ver:2--Cmp Program-12",A2,Internal,cancelled,approved,98OLC,2000-11-3,submitted,review_step," "
674,Hoo224,Hoodad,Ver:2,dad24.213,"Hoodad:Ver:2--Cmp Program-13",A2,"Open Source",cancelled,released,62KQM,2001-3-13,pending,review_step,"Public Domain. No Support"
675,Hoo224,Hoodad,Ver:2,dad24.214,"Hoodad:Ver:2--Cmp Program-14",A2,Other,cancelled,submitted,10UKA,2000-1-20,submitted,approval_step," "
676,Hoo224,Hoodad,Ver:2,dad24.215,"Hoodad:Ver:2--Cmp Program-15",A2,"Open Source",cancelled,released,18BRU,2002-2-24,pending,review_step," "
677,Hoo224,Hoodad,Ver:2,dad24.216,"Hoodad:Ver:2--Cmp Program-16",A2,Internal,cancelled,approved,79GPD,2021-11-9,submitted,review_step," "
678,Hoo224,Hoodad,Ver:2,dad24.217,"Hoodad:Ver:2--Cmp Program-17",A2,Commercial,cancelled,approved,35YCA,2007-1-16,pending,approval_step," "
679,Hoo224,Hoodad,Ver:2,dad24.218,"Hoodad:Ver:2--Cmp Program-18",A2,"Open Source",cancelled,in_review,20DQS,2021-2-13,approved,inspection_step," "
680,Hoo224,Hoodad,Ver:2,dad24.219,"Hoodad:Ver:2--Cmp Program-19",A2,Commercial,cancelled,approved,98AKL,2022-12-14,submitted,approval_step," "
681,Hoo739,Hoodad,Ver:3,dad24.20,"Hoodad:Ver:3--Cmp Program-0",A3,Other,cancelled,approved,99FHI,2006-7-6,pending,inspection_step," "
682,Hoo739,Hoodad,Ver:3,dad24.21,"Hoodad:Ver:3--Cmp Program-1",A3,"Open Source",cancelled,released,87BGK,2029-12-20,approved,review_step," "
683,Hoo739,Hoodad,Ver:3,dad24.22,"Hoodad:Ver:3--Cmp Program-2",A3,"Open Source",cancelled,in_review,51LGK,2000-11-3,pending,approval_step,"Public Domain. No Support"
684,Hoo739,Hoodad,Ver:3,dad24.23,"Hoodad:Ver:3--Cmp Program-3",A3,Other,cancelled,submitted,69GJD,2027-11-20,submitted,review_step," "
685,Hoo739,Hoodad,Ver:3,dad24.24,"Hoodad:Ver:3--Cmp Program-4",A3,Internal,cancelled,submitted,68BRZ,2018-11-30,pending,approval_step," "
686,Hoo739,Hoodad,Ver:3,dad24.25,"Hoodad:Ver:3--Cmp Program-5",A3,"Open Source",cancelled,submitted,19DET,2008-6-9,pending,inspection_step," "
687,Hoo739,Hoodad,Ver:3,dad24.26,"Hoodad:Ver:3--Cmp Program-6",A3,Other,cancelled,in_review,34EEL,2002-7-31,pending,approval_step," "
688,Hoo739,Hoodad,Ver:3,dad24.27,"Hoodad:Ver:3--Cmp Program-7",A3,Commercial,cancelled,submitted,94KZH,2001-12-17,pending,inspection_step," "
689,Hoo739,Hoodad,Ver:3,dad24.28,"Hoodad:Ver:3--Cmp Program-8",A3,Internal,cancelled,released,84QBU,2006-8-10,submitted,inspection_step," "
690,Hoo739,Hoodad,Ver:3,dad24.29,"Hoodad:Ver:3--Cmp Program-9",A3,Other,cancelled,in_review,14OVV,2010-7-30,submitted,approval_step," "
691,Hoo739,Hoodad,Ver:3,dad24.210,"Hoodad:Ver:3--Cmp Program-10",A3,Other,cancelled,approved,19RZQ,2010-12-18,pending,review_step," "
692,Hoo739,Hoodad,Ver:3,dad24.211,"Hoodad:Ver:3--Cmp Program-11",A3,"Open Source",cancelled,released,62WIW,2028-9-26,pending,inspection_step," "
693,Hoo739,Hoodad,Ver:3,dad24.212,"Hoodad:Ver:3--Cmp Program-12",A3,Commercial,cancelled,submitted,19WDT,2012-10-17,submitted,approval_step," "
694,Hoo739,Hoodad,Ver:3,dad24.213,"Hoodad:Ver:3--Cmp Program-13",A3,Other,cancelled,submitted,30MMC,2006-6-24,submitted,approval_step," "
695,Hoo739,Hoodad,Ver:3,dad24.214,"Hoodad:Ver:3--Cmp Program-14",A3,"Open Source",cancelled,submitted,98CDC,2029-6-28,pending,approval_step," "
696,Hoo739,Hoodad,Ver:3,dad24.215,"Hoodad:Ver:3--Cmp Program-15",A3,Other,cancelled,in_review,82RMY,2001-7-15,pending,review_step," "
697,Hoo739,Hoodad,Ver:3,dad24.216,"Hoodad:Ver:3--Cmp Program-16",A3,Internal,cancelled,pending,24ATP,2025-2-8,submitted,review_step," "
698,Hoo739,Hoodad,Ver:3,dad24.217,"Hoodad:Ver:3--Cmp Program-17",A3,Other,cancelled,released,78DDY,2004-3-28,pending,review_step,"Open Source. No commercial support"
699,Hoo739,Hoodad,Ver:3,dad24.218,"Hoodad:Ver:3--Cmp Program-18",A3,Commercial,cancelled,in_review,56ERL,2029-5-5,pending,review_step," "
700,Hoo739,Hoodad,Ver:3,dad24.219,"Hoodad:Ver:3--Cmp Program-19",A3,Internal,cancelled,in_review,98AHW,2005-5-23,pending,review_step,"Public Domain. No Support"
701,Hoo323,Hoodad,Ver:4,dad24.20,"Hoodad:Ver:4--Cmp Program-0",A4,"Open Source",cancelled,released,57HLP,2010-6-23,pending,inspection_step,"Open Source. No commercial support"
702,Hoo323,Hoodad,Ver:4,dad24.21,"Hoodad:Ver:4--Cmp Program-1",A4,"Open Source",cancelled,pending,85RHR,2015-8-9,approved,review_step," "
703,Hoo323,Hoodad,Ver:4,dad24.22,"Hoodad:Ver:4--Cmp Program-2",A4,Internal,cancelled,in_review,19UBB,2001-1-15,submitted,approval_step," "
704,Hoo323,Hoodad,Ver:4,dad24.23,"Hoodad:Ver:4--Cmp Program-3",A4,Other,cancelled,approved,17XHO,2009-6-16,submitted,inspection_step," "
705,Hoo323,Hoodad,Ver:4,dad24.24,"Hoodad:Ver:4--Cmp Program-4",A4,Commercial,cancelled,pending,41YSH,2026-12-17,submitted,inspection_step," "
706,Hoo323,Hoodad,Ver:4,dad24.25,"Hoodad:Ver:4--Cmp Program-5",A4,Internal,cancelled,pending,56ZUR,2028-4-18,submitted,approval_step," "
707,Hoo323,Hoodad,Ver:4,dad24.26,"Hoodad:Ver:4--Cmp Program-6",A4,Other,cancelled,in_review,76PQJ,2004-11-12,pending,review_step," "
708,Hoo323,Hoodad,Ver:4,dad24.27,"Hoodad:Ver:4--Cmp Program-7",A4,Other,cancelled,in_review,15FRZ,2029-6-29,submitted,inspection_step," "
709,Hoo323,Hoodad,Ver:4,dad24.28,"Hoodad:Ver:4--Cmp Program-8",A4,Commercial,cancelled,released,22ZKU,2022-1-6,approved,review_step," "
710,Hoo323,Hoodad,Ver:4,dad24.29,"Hoodad:Ver:4--Cmp Program-9",A4,Internal,cancelled,pending,96VVR,2004-10-8,submitted,inspection_step," "
711,Hoo323,Hoodad,Ver:4,dad24.210,"Hoodad:Ver:4--Cmp Program-10",A4,Internal,cancelled,approved,72JRE,2007-1-28,submitted,review_step,"Public Domain. No Support"
712,Hoo323,Hoodad,Ver:4,dad24.211,"Hoodad:Ver:4--Cmp Program-11",A4,Other,cancelled,submitted,48QPI,2026-10-28,pending,review_step," "
713,Hoo323,Hoodad,Ver:4,dad24.212,"Hoodad:Ver:4--Cmp Program-12",A4,Internal,cancelled,submitted,65SKR,2023-6-28,submitted,approval_step," "
714,Hoo323,Hoodad,Ver:4,dad24.213,"Hoodad:Ver:4--Cmp Program-13",A4,Internal,cancelled,approved,53ZHM,2008-2-30,approved,inspection_step," "
715,Hoo323,Hoodad,Ver:4,dad24.214,"Hoodad:Ver:4--Cmp Program-14",A4,Other,cancelled,approved,47PXS,2019-5-31,approved,inspection_step,"Open Source. No commercial support"
716,Hoo323,Hoodad,Ver:4,dad24.215,"Hoodad:Ver:4--Cmp Program-15",A4,Internal,cancelled,submitted,30AAT,2014-12-23,approved,review_step," "
717,Hoo323,Hoodad,Ver:4,dad24.216,"Hoodad:Ver:4--Cmp Program-16",A4,Other,cancelled,released,84ELS,2022-2-27,approved,inspection_step," "
718,Hoo323,Hoodad,Ver:4,dad24.217,"Hoodad:Ver:4--Cmp Program-17",A4,"Open Source",cancelled,submitted,61IYE,2029-10-14,submitted,inspection_step," "
719,Hoo323,Hoodad,Ver:4,dad24.218,"Hoodad:Ver:4--Cmp Program-18",A4,"Open Source",cancelled,approved,71IDR,2001-7-27,pending,approval_step," "
720,Hoo323,Hoodad,Ver:4,dad24.219,"Hoodad:Ver:4--Cmp Program-19",A4,Commercial,cancelled,in_review,46ZJW,2006-2-16,approved,approval_step," "
721,Hoo505,Hoodad,Ver:5,dad24.20,"Hoodad:Ver:5--Cmp Program-0",A5,"Open Source",cancelled,submitted,50HLA,2025-8-18,pending,approval_step," "
722,Hoo505,Hoodad,Ver:5,dad24.21,"Hoodad:Ver:5--Cmp Program-1",A5,Internal,cancelled,released,51UQG,2015-5-15,approved,review_step," "
723,Hoo505,Hoodad,Ver:5,dad24.22,"Hoodad:Ver:5--Cmp Program-2",A5,Other,cancelled,submitted,19USE,2020-6-10,pending,approval_step," "
724,Hoo505,Hoodad,Ver:5,dad24.23,"Hoodad:Ver:5--Cmp Program-3",A5,Other,cancelled,released,37KVM,2023-10-22,submitted,inspection_step," "
725,Hoo505,Hoodad,Ver:5,dad24.24,"Hoodad:Ver:5--Cmp Program-4",A5,Other,cancelled,approved,93ZSZ,2024-5-19,approved,review_step," "
726,Hoo505,Hoodad,Ver:5,dad24.25,"Hoodad:Ver:5--Cmp Program-5",A5,"Open Source",cancelled,submitted,61GRU,2027-12-5,approved,approval_step," "
727,Hoo505,Hoodad,Ver:5,dad24.26,"Hoodad:Ver:5--Cmp Program-6",A5,Internal,cancelled,in_review,32TUV,2025-1-18,submitted,inspection_step," "
728,Hoo505,Hoodad,Ver:5,dad24.27,"Hoodad:Ver:5--Cmp Program-7",A5,Commercial,cancelled,released,77SMK,2016-6-28,approved,review_step," "
729,Hoo505,Hoodad,Ver:5,dad24.28,"Hoodad:Ver:5--Cmp Program-8",A5,"Open Source",cancelled,pending,23LUG,2005-11-11,submitted,approval_step," "
730,Hoo505,Hoodad,Ver:5,dad24.29,"Hoodad:Ver:5--Cmp Program-9",A5,Internal,cancelled,released,75RRP,2013-6-22,pending,review_step,"Open Source. No commercial support"
731,Hoo505,Hoodad,Ver:5,dad24.210,"Hoodad:Ver:5--Cmp Program-10",A5,"Open Source",cancelled,approved,36REW,2026-9-17,pending,inspection_step," "
732,Hoo505,Hoodad,Ver:5,dad24.211,"Hoodad:Ver:5--Cmp Program-11",A5,Other,cancelled,released,42EDE,2010-6-18,approved,inspection_step," "
733,Hoo505,Hoodad,Ver:5,dad24.212,"Hoodad:Ver:5--Cmp Program-12",A5,Other,cancelled,submitted,98ELI,2012-3-24,approved,approval_step," "
734,Hoo505,Hoodad,Ver:5,dad24.213,"Hoodad:Ver:5--Cmp Program-13",A5,Other,cancelled,submitted,10BIQ,2020-3-10,submitted,approval_step," "
735,Hoo505,Hoodad,Ver:5,dad24.214,"Hoodad:Ver:5--Cmp Program-14",A5,"Open Source",cancelled,pending,78PMO,2029-3-1,submitted,inspection_step," "
736,Hoo505,Hoodad,Ver:5,dad24.215,"Hoodad:Ver:5--Cmp Program-15",A5,Internal,cancelled,released,58DKB,2001-2-25,pending,inspection_step,"Open Source. No commercial support"
737,Hoo505,Hoodad,Ver:5,dad24.216,"Hoodad:Ver:5--Cmp Program-16",A5,Internal,cancelled,pending,35RNP,2028-2-1,submitted,inspection_step," "
738,Hoo505,Hoodad,Ver:5,dad24.217,"Hoodad:Ver:5--Cmp Program-17",A5,Other,cancelled,submitted,45FOS,2015-12-2,submitted,inspection_step,"Public Domain. No Support"
739,Hoo505,Hoodad,Ver:5,dad24.218,"Hoodad:Ver:5--Cmp Program-18",A5,Internal,cancelled,in_review,12JWH,2009-11-11,approved,approval_step," "
740,Hoo505,Hoodad,Ver:5,dad24.219,"Hoodad:Ver:5--Cmp Program-19",A5,Commercial,cancelled,approved,18AVP,2018-1-11,approved,approval_step," "
741,Pra935,Praeuxlog,a.b.0,gol31.00,"Praeuxlog:a.b.0--Cmp Program-0",Ver:0,Other,cancelled,pending,68MDD,2006-11-11,submitted,approval_step,"Open Source. No commercial support"
742,Pra935,Praeuxlog,a.b.0,gol31.01,"Praeuxlog:a.b.0--Cmp Program-1",Ver:0,"Open Source",cancelled,released,96NHF,2015-10-11,submitted,approval_step," "
743,Pra935,Praeuxlog,a.b.0,gol31.02,"Praeuxlog:a.b.0--Cmp Program-2",Ver:0,Other,cancelled,submitted,71VJL,2001-3-26,pending,review_step," "
744,Pra935,Praeuxlog,a.b.0,gol31.03,"Praeuxlog:a.b.0--Cmp Program-3",Ver:0,Other,cancelled,released,61IDG,2025-10-24,submitted,review_step," "
745,Pra935,Praeuxlog,a.b.0,gol31.04,"Praeuxlog:a.b.0--Cmp Program-4",Ver:0,Commercial,cancelled,pending,90XWU,2018-5-31,approved,inspection_step," "
746,Pra935,Praeuxlog,a.b.0,gol31.05,"Praeuxlog:a.b.0--Cmp Program-5",Ver:0,Internal,cancelled,submitted,18NRW,2025-4-23,approved,review_step," "
747,Pra935,Praeuxlog,a.b.0,gol31.06,"Praeuxlog:a.b.0--Cmp Program-6",Ver:0,Other,cancelled,in_review,59FII,2006-4-12,approved,approval_step," "
748,Pra935,Praeuxlog,a.b.0,gol31.07,"Praeuxlog:a.b.0--Cmp Program-7",Ver:0,"Open Source",cancelled,in_review,38UPS,2030-6-1,submitted,approval_step," "
749,Pra935,Praeuxlog,a.b.0,gol31.08,"Praeuxlog:a.b.0--Cmp Program-8",Ver:0,Commercial,cancelled,approved,47FSN,2005-11-21,submitted,inspection_step," "
750,Pra935,Praeuxlog,a.b.0,gol31.09,"Praeuxlog:a.b.0--Cmp Program-9",Ver:0,"Open Source",cancelled,approved,20NRV,2024-3-16,submitted,review_step," "
751,Pra935,Praeuxlog,a.b.0,gol31.010,"Praeuxlog:a.b.0--Cmp Program-10",Ver:0,Commercial,cancelled,released,57KOW,2029-2-28,pending,review_step," "
752,Pra935,Praeuxlog,a.b.0,gol31.011,"Praeuxlog:a.b.0--Cmp Program-11",Ver:0,Commercial,cancelled,pending,50NGF,2026-11-16,submitted,review_step," "
753,Pra935,Praeuxlog,a.b.0,gol31.012,"Praeuxlog:a.b.0--Cmp Program-12",Ver:0,Other,cancelled,pending,28KOC,2017-7-1,pending,review_step," "
754,Pra935,Praeuxlog,a.b.0,gol31.013,"Praeuxlog:a.b.0--Cmp Program-13",Ver:0,Internal,cancelled,approved,12ZGG,2004-6-24,approved,review_step," "
755,Pra935,Praeuxlog,a.b.0,gol31.014,"Praeuxlog:a.b.0--Cmp Program-14",Ver:0,Other,cancelled,submitted,72QEC,2002-10-19,approved,approval_step,"Public Domain. No Support"
756,Pra935,Praeuxlog,a.b.0,gol31.015,"Praeuxlog:a.b.0--Cmp Program-15",Ver:0,Commercial,cancelled,approved,41YFU,2030-1-19,submitted,review_step," "
757,Pra935,Praeuxlog,a.b.0,gol31.016,"Praeuxlog:a.b.0--Cmp Program-16",Ver:0,Other,cancelled,approved,79DIX,2013-2-31,submitted,inspection_step," "
758,Pra935,Praeuxlog,a.b.0,gol31.017,"Praeuxlog:a.b.0--Cmp Program-17",Ver:0,Internal,cancelled,released,47LBS,2026-2-15,submitted,review_step," "
